GEOID,STATEFP,DISTRICT,SESSN,Dperimeter,Darea,PolsbyW,Reock,ReockX,DSTperim,Coast_len,STarea,STperim,STpolsby,STreock
0651,06,51,Mid-decade,347379,1533901881,0.15973449416547641,0.38126962870037345,0.388395774772305,0,0.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
0652,06,52,Mid-decade,293035,1788263613,0.26169850660688887,0.2488874813987907,0.3979674402270379,95581,2276.0,410481324915,4079493,0.38001040749029974,0.2864693148192432
1201,12,01,Mid-decade,504809,9267844129,0.457017769896433,0.5122316675100228,0.9603971229002922,401213,96038.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1202,12,02,Mid-decade,912790,27302739534,0.4117881859647631,0.3941682000153523,0.9272635287472019,651711,422789.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1203,12,03,Mid-decade,721563,19453711036,0.4695299142931898,0.5046266667853061,0.6328519086583727,279481,52333.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1204,12,04,Mid-decade,434668,4909951153,0.32656495610157976,0.3703336380894266,0.4571944120150095,210764,22811.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1205,12,05,Mid-decade,217249,1791756777,0.47705781543144005,0.4587792418809671,0.7396048248630537,68154,55450.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1206,12,06,Mid-decade,505691,9767592872,0.47998261773601425,0.7400855340612896,0.7960628267530635,75341,41759.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1207,12,07,Mid-decade,277101,2444975665,0.40013459560476144,0.48131550319851674,0.5219069722845455,53984,51504.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1208,12,08,Mid-decade,360725,4154458381,0.40120769245133286,0.3743176990340577,0.5668994380137459,116916,102743.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1209,12,09,Mid-decade,696424,14011926999,0.3630440101335208,0.43779036543830546,0.4596551613041676,36949,26386.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1210,12,10,Mid-decade,137665,554835170,0.3678938641926112,0.47405586632203134,0.47405586632203134,0,0.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1211,12,11,Mid-decade,394209,4120474096,0.3331982200473525,0.4214607406371285,0.4214607406371284,0,0.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1212,12,12,Mid-decade,196355,1535121995,0.5003408308767111,0.49770837142898494,0.5147124339560188,20175,29819.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1213,12,13,Mid-decade,159503,939038390,0.4638247619651986,0.3786361472537836,0.47440157285031503,61903,118374.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1214,12,14,Mid-decade,257535,1990415360,0.3771182858503328,0.48905398104490244,0.5267707788542784,36441,90037.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1215,12,15,Mid-decade,452844,4393658378,0.26923855742943537,0.30965888752619825,0.4431311274259361,70922,31267.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1216,12,16,Mid-decade,509617,7401725124,0.4898237029448576,0.5451260734613553,0.6287251217274287,96242,81365.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1217,12,17,Mid-decade,390173,3421032442,0.2823906140943332,0.25325907648246127,0.32759266374856033,77393,44165.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1218,12,18,Mid-decade,336338,3634306480,0.4037166834750996,0.69048719198592,0.69048719198592,0,0.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1219,12,19,Mid-decade,333631,2458346434,0.27753511077801707,0.3461805531652981,0.5986641308116938,109250,91064.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1220,12,20,Mid-decade,100059,327367119,0.41089088935344614,0.475832797180987,0.5332204066705171,0,0.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
