"","Accuracy","Precison","TPR","FPR","Threshold","Ntrue","Nwrong","Accurate","FalsePositive"
"94",0.141176470588235,0.375,0.666666666666667,0.298507462686567,0.093,12,20," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 113AL 113AZ 113AR 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"95",0.141176470588235,0.363636363636364,0.666666666666667,0.313432835820896,0.094,12,21," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 113AL 113AZ 113AR 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"96",0.141176470588235,0.352941176470588,0.666666666666667,0.328358208955224,0.095,12,22," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"97",0.141176470588235,0.342857142857143,0.666666666666667,0.343283582089552,0.096,12,23," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"98",0.141176470588235,0.342857142857143,0.666666666666667,0.343283582089552,0.097,12,23," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"99",0.141176470588235,0.342857142857143,0.666666666666667,0.343283582089552,0.098,12,23," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113WV 113WI"
"100",0.141176470588235,0.333333333333333,0.666666666666667,0.358208955223881,0.099,12,24," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113VA 113WV 113WI"
"101",0.141176470588235,0.324324324324324,0.666666666666667,0.373134328358209,0.1,12,25," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118IN 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113VA 113WV 113WI"
"102",0.141176470588235,0.324324324324324,0.666666666666667,0.373134328358209,0.101,12,25," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118IN 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113VA 113WV 113WI"
"103",0.141176470588235,0.324324324324324,0.666666666666667,0.373134328358209,0.102,12,25," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118IN 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113VA 113WV 113WI"
"104",0.141176470588235,0.324324324324324,0.666666666666667,0.373134328358209,0.103,12,25," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118IN 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113VA 113WV 113WI"
"105",0.141176470588235,0.324324324324324,0.666666666666667,0.373134328358209,0.104,12,25," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118IN 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113VA 113WV 113WI"
"106",0.141176470588235,0.324324324324324,0.666666666666667,0.373134328358209,0.105,12,25," 118IL 118KS 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118IN 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113VA 113WV 113WI"
"107",0.152941176470588,0.342105263157895,0.722222222222222,0.373134328358209,0.106,13,25," 118IL 118KS 118OH 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AR 118CA 118CO 118IN 118KY 118LA 118MS 118NJ 118TN 118WI 113AL 113AZ 113AR 113CA 113CO 113IL 113IN 113LA 113MI 113MS 113NY 113VA 113WV 113WI"
